"task","model","weight_wall","day","run","latency","wall_zone","target_quadrant"
"variable","combined",0.2,7,43,9.56533032323797,5.69444444444444,34.0760869565217
"variable","combined",0.2,8,43,34.6457936431821,29.6671908895804,24.4644692285255
"variable","combined",0.2,1,44,34.2599229371238,43.9981936924116,11.9261694277083
"variable","combined",0.2,2,44,34.641744494192,23.119247501849,7.96088590014884
"variable","combined",0.2,3,44,24.2195650965216,22.2759269688734,9.56526345790852
"variable","combined",0.2,4,44,60.0778930002214,34.4813250480519,6.42845796135703
"variable","combined",0.2,5,44,41.393528656626,25.0807998786687,18.9637079990081
"variable","combined",0.2,6,44,38.0330798547854,15.0914631097457,32.1486087669838
"variable","combined",0.2,7,44,33.868753439078,20.914682396106,10.0011593076348
"variable","combined",0.2,8,44,46.3463459720013,36.0093541679139,9.84925635078553
"variable","combined",0.2,1,45,47.5965126410386,16.6187138584399,14.7276581865623
"variable","combined",0.2,2,45,43.2100493248509,30.8395818369755,23.4755471831198
"variable","combined",0.2,3,45,32.7240288300617,30.3070734669567,22.2469561933503
"variable","combined",0.2,4,45,46.4707079855196,12.0927932605918,16.367306410649
"variable","combined",0.2,5,45,51.077076602187,22.414143740216,6.91630813984489
"variable","combined",0.2,6,45,35.9941165332652,23.0737442411126,20.1479424898684
"variable","combined",0.2,7,45,41.2700611600625,20.3842564798938,27.3125166769412
"variable","combined",0.2,8,45,39.4945000415794,29.6413293807327,24.6872982858782
"variable","combined",0.2,1,46,51.5777943879629,42.9619292800992,8.91285918280946
"variable","combined",0.2,2,46,32.3731738772242,22.6564516861265,19.4176649282614
"variable","combined",0.2,3,46,47.1225415130355,19.7380290805387,19.1125315028952
"variable","combined",0.2,4,46,60.05374219743,22.7218888300525,4.80780555807636
"variable","combined",0.2,5,46,55.6272649579145,30.9317796159196,5.68844514846488
"variable","combined",0.2,6,46,40.619634575414,15.8584364702525,19.3066713643297
"variable","combined",0.2,7,46,33.541049195671,24.2238969790563,16.8588617644932
"variable","combined",0.2,8,46,35.956899650896,10.0423460524455,23.9488866135961
"variable","combined",0.2,1,47,60.1156245413555,39.1687882970866,7.85079960648773
"variable","combined",0.2,2,47,56.5092812474161,36.1750069315652,3.58242722126707
"variable","combined",0.2,3,47,46.1765660021495,21.1252892569794,24.1898355754858
"variable","combined",0.2,4,47,27.9942398310112,28.6130564941541,34.2254766492571
"variable","combined",0.2,5,47,31.6827052952062,26.4086780270221,17.497285551428
"variable","combined",0.2,6,47,60.0698922362526,23.742652484751,0.491400491400491
"variable","combined",0.2,7,47,40.5344502984281,24.7549697871827,21.7565018589872
"variable","combined",0.2,8,47,46.4293466010629,14.0050413873804,11.2322743401187
"variable","combined",0.2,1,48,54.1951889983424,28.1229032914504,8.67904729958435
"variable","combined",0.2,2,48,44.6178469936069,26.345689998004,17.3107398457106
"variable","combined",0.2,3,48,59.5895214570021,37.6882334942212,6.63786331500393
"variable","combined",0.2,4,48,59.4834450220574,31.7984599725326,16.2274886542751
"variable","combined",0.2,5,48,34.4080595746105,48.6601596482905,12.7273207237999
"variable","combined",0.2,6,48,42.229627276679,39.8492826252512,11.1253999039932
"variable","combined",0.2,7,48,28.4476572256621,28.9649077925222,17.4413112607557
"variable","combined",0.2,8,48,41.2965075979293,18.1408780903666,14.4298125165961
"variable","combined",0.2,1,49,51.4637864461042,26.41330453837,15.1826846524269
"variable","combined",0.2,2,49,58.7893209784564,31.8892198862267,10.6876860947354
"variable","combined",0.2,3,49,52.6773315400636,23.2648129430792,15.0038364146873
"variable","combined",0.2,4,49,41.4429834917415,25.2439301331568,19.5561751282266
"variable","combined",0.2,5,49,46.4658648440729,22.9499141394544,24.9085920741484
"variable","combined",0.2,6,49,38.6495001557677,40.9773126187374,29.7559958311742
"variable","combined",0.2,7,49,40.17279610545,33.2900545710622,16.9392413657447
"variable","combined",0.2,8,49,22.033501295376,28.623065164434,21.3390793998271
"variable","combined",0.2,1,50,47.2687658794306,40.7586433337311,9.69969903858728
"variable","combined",0.2,2,50,52.5729587913559,23.399586224599,13.4083532298344
"variable","combined",0.2,3,50,46.4362259845907,26.1130160938834,15.3037757310717
"variable","combined",0.2,4,50,53.4492523759147,35.4386339307159,13.0318138651472
"variable","combined",0.2,5,50,26.6366851858659,16.2554230202352,25.4614439386838
"variable","combined",0.2,6,50,23.9614883803904,26.8315815112997,26.7539587190636
"variable","combined",0.2,7,50,38.4141546943818,9.7192701220678,17.4181380562773
"variable","combined",0.2,8,50,51.0002660758112,8.16874983421089,11.4944894400048
"fixed","combined",0.5,1,1,60.0978601981753,45.5599860911662,2.27478419961657
"fixed","combined",0.5,2,1,48.5196554683618,44.6535565105631,14.3328361255505
"fixed","combined",0.5,3,1,47.0668301998804,39.5486893701197,18.5147720286549
"fixed","combined",0.5,4,1,60.0717947353078,39.1529972308328,13.0228158747445
"fixed","combined",0.5,5,1,28.9150951706831,18.5538755386307,13.9398433527793
"fixed","combined",0.5,6,1,50.3023039395572,41.4793385869289,21.719927370259
"fixed","combined",0.5,7,1,42.5465236732837,16.4984910782962,28.7054721978882
"fixed","combined",0.5,8,1,17.864666952593,4.1501976284585,34.9417000650936
"fixed","combined",0.5,1,2,32.1493855592034,21.5808647873865,33.449237156361
"fixed","combined",0.5,2,2,40.9459678167895,11.1973464185282,16.2715567076005
"fixed","combined",0.5,3,2,30.816823771196,18.0495514429424,21.406729284978
"fixed","combined",0.5,4,2,50.0642228641915,23.4430568016192,8.67430350562418
"fixed","combined",0.5,5,2,48.2261775431378,38.8614870168101,15.5166159155964
"fixed","combined",0.5,6,2,33.9864722466558,25.0129724332949,29.0327994546587
"fixed","combined",0.5,7,2,26.264937014613,14.4331760482515,18.8007757397636
"fixed","combined",0.5,8,2,58.7395792060874,21.1294448208251,13.9957524263373
"fixed","combined",0.5,1,3,60.0851910303499,43.7397759912279,13.1182038057717
"fixed","combined",0.5,2,3,49.2565390567012,39.9733071285076,13.4752237321843
"fixed","combined",0.5,3,3,42.2408445166057,25.0963212163382,18.7639819846694
"fixed","combined",0.5,4,3,52.7176640449449,18.5714936346946,10.5815598870256
"fixed","combined",0.5,5,3,39.10683603579,20.180719616631,16.8429767648882
"fixed","combined",0.5,6,3,32.2474683272833,6.33599005707122,16.5270507315686
"fixed","combined",0.5,7,3,39.0089471827133,3.90625,13.1904660194782
"fixed","combined",0.5,8,3,53.3227930691503,19.7285148621078,22.4673575485874
"fixed","combined",0.5,1,4,36.8476061131608,10.6523123416939,25.1427160867357
"fixed","combined",0.5,2,4,39.9236794842269,10.9544822052608,17.8154711227278
"fixed","combined",0.5,3,4,25.3178377852412,21.5240178796273,13.2950498255207
"fixed","combined",0.5,4,4,50.8516865363777,33.489370777974,13.1214778984095
"fixed","combined",0.5,5,4,34.5065077214793,13.7087912087912,20.2264402264402
"fixed","combined",0.5,6,4,29.2434945583412,17.6414346446637,14.4164860542057
"fixed","combined",0.5,7,4,39.0834275028675,11.1290113208233,24.3278922654977
"fixed","combined",0.5,8,4,22.1120307366824,4.30329911292734,21.0123376075733
"fixed","combined",0.5,1,5,44.4012582496429,24.6551737592364,21.1988513134961
"fixed","combined",0.5,2,5,35.607677623915,25.5761879978641,10.6492211082557
"fixed","combined",0.5,3,5,51.6428504662917,25.157950266282,14.493044847516
"fixed","combined",0.5,4,5,38.1659032400141,12.5148893549515,24.0217087727607
"fixed","combined",0.5,5,5,60.0569760022573,22.6997949565522,3.26502103097848
"fixed","combined",0.5,6,5,32.0917602841834,34.1113176933568,19.1053962242049
"fixed","combined",0.5,7,5,31.2791256181734,24.4636179177403,35.5568079196419
"fixed","combined",0.5,8,5,29.6209558862206,25.8855990829003,33.3589111253046
"fixed","combined",0.5,1,6,28.7010293615638,26.1567496230415,18.8927286531061
"fixed","combined",0.5,2,6,16.4635517669505,10.0490196078431,15.2136691997373
"fixed","combined",0.5,3,6,38.2348797838928,25.1008526171263,16.9405611330421
"fixed","combined",0.5,4,6,26.2360434929053,12.2133084701143,37.6456309872825
"fixed","combined",0.5,5,6,38.0994526292674,10.9373537820445,15.9290952509353
"fixed","combined",0.5,6,6,46.9059787283986,20.4368915692074,23.6185194071341
"fixed","combined",0.5,7,6,34.3441692776918,11.6405134765807,18.9743061143291
"fixed","combined",0.5,8,6,43.4874080415868,12.7875872331691,17.9555421419929
"fixed","combined",0.5,1,7,42.4098587359006,6.49521265333755,17.9996861428347
"fixed","combined",0.5,2,7,59.8237831084619,15.3153808019,9.27639544224637
"fixed","combined",0.5,3,7,11.8626960162155,9.8478661104256,28.7374577893911
"fixed","combined",0.5,4,7,14.6229925452413,8.26315789473684,44.7223545288561
"fixed","combined",0.5,5,7,12.1977137133544,1.82291666666667,62.538154931247
"fixed","combined",0.5,6,7,22.7671966656833,0.925925925925926,71.1317965968246
"fixed","combined",0.5,7,7,12.788013028107,0,47.0997579183982
"fixed","combined",0.5,8,7,17.1098240788302,0,62.1807936436419
"fixed","combined",0.5,1,8,60.1251162349896,74.1587669197904,2.23998428124349
"fixed","combined",0.5,2,8,39.9018599515016,51.567166332469,2.47984354393958
"fixed","combined",0.5,3,8,60.1440155124126,46.3580949928547,10.7918654405929
"fixed","combined",0.5,4,8,47.4741960634792,24.9984866289299,13.1393472067379
"fixed","combined",0.5,5,8,30.0409435685989,13.3753729672875,29.3009022928931
"fixed","combined",0.5,6,8,19.4532034056639,4.25402198224424,26.6687088388666
"fixed","combined",0.5,7,8,39.3328971838944,0,22.0413888036577
"fixed","combined",0.5,8,8,26.5540028080391,4.5,14.2678803568227
"fixed","combined",0.5,1,9,51.89341790796,46.8776108543058,10.7006695961498
"fixed","combined",0.5,2,9,55.1354511315385,26.6519281025853,10.9303218864131
"fixed","combined",0.5,3,9,44.8442641897815,14.6404066100942,12.3658242387429
"fixed","combined",0.5,4,9,39.8025669956485,14.2325399182952,13.6743184642667
"fixed","combined",0.5,5,9,31.7479065282275,3.27604528333649,51.1432097475033
"fixed","combined",0.5,6,9,42.7155674129133,2.61864406779661,29.1019963820842
"fixed","combined",0.5,7,9,14.7386174861341,7.18968531468532,36.0564286903573
"fixed","combined",0.5,8,9,26.613637239463,16.1547354581312,39.3188253562294
"fixed","combined",0.5,1,10,56.9093056975833,74.2407923852085,7.74695086373325
"fixed","combined",0.5,2,10,28.4591537762699,21.2722046253805,29.7367416429654
"fixed","combined",0.5,3,10,37.6043311065562,20.984353496153,17.5696047254667
"fixed","combined",0.5,4,10,32.7496851187855,16.8750587792721,30.0057211824822
"fixed","combined",0.5,5,10,19.986348572126,34.7270184006674,17.737408822959
"fixed","combined",0.5,6,10,35.5053648017848,22.7173633538902,32.053444732089
"fixed","combined",0.5,7,10,9.29098218637315,17.6609105180534,27.2063720593132
"fixed","combined",0.5,8,10,9.77967905780691,5.61224489795918,37.4443620561633
"fixed","combined",0.5,1,11,39.2257773161722,14.5861801236127,26.5023814782955
"fixed","combined",0.5,2,11,32.6249630811299,12.0315270035886,23.556043038287
"fixed","combined",0.5,3,11,17.4988361646173,3.18627450980392,26.5804597701149
"fixed","combined",0.5,4,11,36.8718864547041,12.3513258430494,22.9160625862825
"fixed","combined",0.5,5,11,12.3587407778752,1.66666666666667,22.9284846907798
"fixed","combined",0.5,6,11,18.8362719828901,3.72340425531915,30.9258094849659
"fixed","combined",0.5,7,11,9.27255478446475,2.97619047619048,18.1471306471306
"fixed","combined",0.5,8,11,30.0695686215406,7.80071320806474,22.0192822385813
"fixed","combined",0.5,1,12,51.6215588193059,10.065200274718,19.7376110069345
"fixed","combined",0.5,2,12,18.2443220310608,1.52777777777778,35.7359376204796
"fixed","combined",0.5,3,12,34.4305745428366,13.6277697774887,17.9196329028662
"fixed","combined",0.5,4,12,48.0306257341023,19.5973236293741,23.2366001513569
"fixed","combined",0.5,5,12,9.96150175217895,0,19.0541206811545
"fixed","combined",0.5,6,12,20.3996120480025,0,22.4444319012008
"fixed","combined",0.5,7,12,23.6229474508258,6.12570651036215,20.6334166959395
"fixed","combined",0.5,8,12,16.238461009059,0,19.7662747768948
"fixed","combined",0.5,1,13,49.1783233034889,56.2042852921169,12.7683081864106
"fixed","combined",0.5,2,13,55.6402885466045,38.5042736961252,16.5866136085939
"fixed","combined",0.5,3,13,47.9132582737803,22.0560672858831,16.7150954337163
"fixed","combined",0.5,4,13,18.8111333012636,21.2956142658499,32.2493145503238
"fixed","combined",0.5,5,13,22.2652714864857,15.8621844105715,13.5018319494126
"fixed","combined",0.5,6,13,45.1517800784947,13.463855309131,10.7330974853259
"fixed","combined",0.5,7,13,29.987709251176,24.0325825458017,18.8688055969603
"fixed","combined",0.5,8,13,20.1533532161056,16.0470473500135,33.1353129764147
"fixed","combined",0.5,1,14,41.8205848877436,37.4775583939231,14.0370085720327
"fixed","combined",0.5,2,14,41.0406340589243,14.1119271979879,22.1294406967063
"fixed","combined",0.5,3,14,42.2267193695995,23.4168460848995,15.1576552948078
"fixed","combined",0.5,4,14,46.1933448504257,33.9204117243962,6.50981088201685
"fixed","combined",0.5,5,14,22.0011843644216,22.9053307146613,12.7202126061152
"fixed","combined",0.5,6,14,38.6136143922676,19.7667073239362,17.501764663687
"fixed","combined",0.5,7,14,41.2998573484642,20.0135734452938,13.1326060418935
"fixed","combined",0.5,8,14,35.4105125003693,20.9723206779096,15.8485180353238
"fixed","combined",0.5,1,15,43.6544111656193,22.1126912632045,19.948812044647
"fixed","combined",0.5,2,15,44.1046843242835,13.1193412351257,16.2509304055557
"fixed","combined",0.5,3,15,37.8548218666185,14.4962705192293,33.3322036746715
"fixed","combined",0.5,4,15,25.4685022139572,10.1518503620274,26.0941919912802
"fixed","combined",0.5,5,15,19.7971832421445,13.4033487526766,17.0174760795203
"fixed","combined",0.5,6,15,46.232226229152,20.9723810406816,20.2051254535239
"fixed","combined",0.5,7,15,46.597693130624,11.9738230083058,13.609852984853
"fixed","combined",0.5,8,15,31.4844071364861,10.7079008073818,27.3233747921474
"fixed","combined",0.5,1,16,50.2411668279583,35.5009916618649,11.7433871521814
"fixed","combined",0.5,2,16,41.1369107080361,15.4297053165963,9.56972758762616
"fixed","combined",0.5,3,16,26.4792194024047,18.1306783161837,12.8302134375521
"fixed","combined",0.5,4,16,35.508691405199,12.9523495827844,14.6321914800176
"fixed","combined",0.5,5,16,18.1546273300487,10.853620474407,23.1565874824302
"fixed","combined",0.5,6,16,36.8954673806211,9.79287878715659,14.6312203528346
"fixed","combined",0.5,7,16,29.7771596946596,2.58416358669452,24.9377679415326
"fixed","combined",0.5,8,16,25.4720077707731,4.46033252010482,21.461778259691
"fixed","combined",0.5,1,17,38.1683974012301,11.2217420272817,21.2996644656489
"fixed","combined",0.5,2,17,40.4507955586837,32.0561832616464,20.9362304053608
"fixed","combined",0.5,3,17,26.5584551424897,19.7342027855548,20.1149720617595
"fixed","combined",0.5,4,17,46.3388700617983,11.1530829120465,15.6285076300593
"fixed","combined",0.5,5,17,26.3851309171809,12.7312277336257,20.3360515752248
"fixed","combined",0.5,6,17,36.5027624759213,3.39472068753837,26.4377966723271
"fixed","combined",0.5,7,17,46.1134814596527,14.5381694352365,13.2597144845256
"fixed","combined",0.5,8,17,39.7520537989941,16.4868219210123,15.7139347227199
"fixed","combined",0.5,1,18,36.1298189279913,22.5941153093996,18.6387472271797
"fixed","combined",0.5,2,18,39.1171553834076,32.8508134631622,24.4478393555758
"fixed","combined",0.5,3,18,28.2714762154415,8.62829418095856,20.5805271775082
"fixed","combined",0.5,4,18,48.649077436301,23.6675541287192,14.5188145188145
"fixed","combined",0.5,5,18,50.6996106048154,12.622832546971,16.4684093516611
"fixed","combined",0.5,6,18,30.1717556461019,8.95036812225486,29.6941887488935
"fixed","combined",0.5,7,18,36.8834208105877,20.6392095577515,18.6603455398769
